item_name_en,weapon,finish,rarity_en,case_name_en,marketHashName_used,platform,price,source,status
MAC-10 | Toybox,MAC-10,Toybox,Gold,Operation Riptide Case,MAC-10 | Toybox (Factory New),steam,590.97,single,200
Glock-18 | Snack Attack,Glock-18,Snack Attack,Gold,Operation Riptide Case,Glock-18 | Snack Attack (Factory New),steam,1765.16,single,200
SSG 08 | Turbo Peek,SSG 08,Turbo Peek,Gold,Operation Riptide Case,SSG 08 | Turbo Peek (Factory New),steam,571.32,single,200
AK-47 | Leet Museo,AK-47,Leet Museo,Restricted,Operation Riptide Case,AK-47 | Leet Museo (Factory New),steam,7548.55,single,200
Desert Eagle | Ocean Drive,Desert Eagle,Ocean Drive,Restricted,Operation Riptide Case,Desert Eagle | Ocean Drive (Factory New),steam,3774.27,single,200
★ Butterfly Knife | Gamma Doppler (Phase 1),★ Butterfly Knife,Gamma Doppler (Phase 1),Restricted,Operation Riptide Case,,steam,,current,
★ Butterfly Knife | Gamma Doppler (Phase 2),★ Butterfly Knife,Gamma Doppler (Phase 2),Restricted,Operation Riptide Case,,steam,,current,
★ Butterfly Knife | Gamma Doppler (Phase 3),★ Butterfly Knife,Gamma Doppler (Phase 3),Restricted,Operation Riptide Case,,steam,,current,
★ Butterfly Knife | Gamma Doppler (Phase 4),★ Butterfly Knife,Gamma Doppler (Phase 4),Restricted,Operation Riptide Case,,steam,,current,
★ Butterfly Knife | Gamma Doppler (Emerald),★ Butterfly Knife,Gamma Doppler (Emerald),Restricted,Operation Riptide Case,★ Butterfly Knife | Gamma Doppler (Emerald),steam,,current,-1
★ Butterfly Knife | Freehand,★ Butterfly Knife,Freehand,Restricted,Operation Riptide Case,★ Butterfly Knife | Freehand,steam,,current,-1
★ Butterfly Knife | Lore,★ Butterfly Knife,Lore,Restricted,Operation Riptide Case,★ Butterfly Knife | Lore,steam,,current,-1
★ Butterfly Knife | Autotronic,★ Butterfly Knife,Autotronic,Restricted,Operation Riptide Case,★ Butterfly Knife | Autotronic,steam,,current,-1
★ Butterfly Knife | Bright Water,★ Butterfly Knife,Bright Water,Restricted,Operation Riptide Case,★ Butterfly Knife | Bright Water,steam,,current,-1
★ Butterfly Knife | Black Laminate,★ Butterfly Knife,Black Laminate,Restricted,Operation Riptide Case,★ Butterfly Knife | Black Laminate,steam,,current,-1
★ Huntsman Knife | Gamma Doppler (Phase 1),★ Huntsman Knife,Gamma Doppler (Phase 1),Restricted,Operation Riptide Case,★ Huntsman Knife | Gamma Doppler (Phase 1),steam,,current,-1
★ Huntsman Knife | Gamma Doppler (Phase 2),★ Huntsman Knife,Gamma Doppler (Phase 2),Restricted,Operation Riptide Case,★ Huntsman Knife | Gamma Doppler (Phase 2),steam,,current,-1
★ Huntsman Knife | Gamma Doppler (Phase 3),★ Huntsman Knife,Gamma Doppler (Phase 3),Restricted,Operation Riptide Case,★ Huntsman Knife | Gamma Doppler (Phase 3),steam,,current,-1
★ Huntsman Knife | Gamma Doppler (Phase 4),★ Huntsman Knife,Gamma Doppler (Phase 4),Restricted,Operation Riptide Case,★ Huntsman Knife | Gamma Doppler (Phase 4),steam,,current,-1
★ Huntsman Knife | Gamma Doppler (Emerald),★ Huntsman Knife,Gamma Doppler (Emerald),Restricted,Operation Riptide Case,★ Huntsman Knife | Gamma Doppler (Emerald),steam,,current,-1
★ Huntsman Knife | Freehand,★ Huntsman Knife,Freehand,Restricted,Operation Riptide Case,★ Huntsman Knife | Freehand,steam,,current,-1
★ Huntsman Knife | Lore,★ Huntsman Knife,Lore,Restricted,Operation Riptide Case,★ Huntsman Knife | Lore,steam,,current,-1
★ Huntsman Knife | Autotronic,★ Huntsman Knife,Autotronic,Restricted,Operation Riptide Case,★ Huntsman Knife | Autotronic,steam,,current,-1
★ Huntsman Knife | Bright Water,★ Huntsman Knife,Bright Water,Restricted,Operation Riptide Case,★ Huntsman Knife | Bright Water (Minimal Wear),steam,1015.12,single,200
★ Huntsman Knife | Black Laminate,★ Huntsman Knife,Black Laminate,Restricted,Operation Riptide Case,★ Huntsman Knife | Black Laminate (Factory New),steam,1842.13,single,200
★ Falchion Knife | Gamma Doppler (Phase 1),★ Falchion Knife,Gamma Doppler (Phase 1),Restricted,Operation Riptide Case,,steam,,current,
★ Falchion Knife | Gamma Doppler (Phase 2),★ Falchion Knife,Gamma Doppler (Phase 2),Restricted,Operation Riptide Case,,steam,,current,
★ Falchion Knife | Gamma Doppler (Phase 3),★ Falchion Knife,Gamma Doppler (Phase 3),Restricted,Operation Riptide Case,,steam,,current,
★ Falchion Knife | Gamma Doppler (Phase 4),★ Falchion Knife,Gamma Doppler (Phase 4),Restricted,Operation Riptide Case,,steam,,current,
★ Falchion Knife | Gamma Doppler (Emerald),★ Falchion Knife,Gamma Doppler (Emerald),Restricted,Operation Riptide Case,,steam,,current,
★ Falchion Knife | Freehand,★ Falchion Knife,Freehand,Restricted,Operation Riptide Case,★ Falchion Knife | Freehand (Factory New),steam,1475.94,single,200
★ Falchion Knife | Lore,★ Falchion Knife,Lore,Restricted,Operation Riptide Case,★ Falchion Knife | Lore (Factory New),steam,2388.54,single,200
★ Falchion Knife | Autotronic,★ Falchion Knife,Autotronic,Restricted,Operation Riptide Case,★ Falchion Knife | Autotronic (Factory New),steam,2157.91,single,200
★ Falchion Knife | Bright Water,★ Falchion Knife,Bright Water,Restricted,Operation Riptide Case,★ Falchion Knife | Bright Water (Factory New),steam,1132.11,single,200
★ Falchion Knife | Black Laminate,★ Falchion Knife,Black Laminate,Restricted,Operation Riptide Case,★ Falchion Knife | Black Laminate (Factory New),steam,1468.25,single,200
★ Shadow Daggers | Gamma Doppler (Phase 1),★ Shadow Daggers,Gamma Doppler (Phase 1),Restricted,Operation Riptide Case,,steam,,current,
★ Shadow Daggers | Gamma Doppler (Phase 2),★ Shadow Daggers,Gamma Doppler (Phase 2),Restricted,Operation Riptide Case,,steam,,current,
★ Shadow Daggers | Gamma Doppler (Phase 3),★ Shadow Daggers,Gamma Doppler (Phase 3),Restricted,Operation Riptide Case,,steam,,current,
★ Shadow Daggers | Gamma Doppler (Phase 4),★ Shadow Daggers,Gamma Doppler (Phase 4),Restricted,Operation Riptide Case,★ Shadow Daggers | Gamma Doppler (Phase 4),steam,,current,-1
★ Shadow Daggers | Gamma Doppler (Emerald),★ Shadow Daggers,Gamma Doppler (Emerald),Restricted,Operation Riptide Case,★ Shadow Daggers | Gamma Doppler (Emerald),steam,,current,-1
★ Shadow Daggers | Freehand,★ Shadow Daggers,Freehand,Restricted,Operation Riptide Case,★ Shadow Daggers | Freehand,steam,,current,-1
★ Shadow Daggers | Lore,★ Shadow Daggers,Lore,Restricted,Operation Riptide Case,★ Shadow Daggers | Lore,steam,,current,-1
★ Shadow Daggers | Autotronic,★ Shadow Daggers,Autotronic,Restricted,Operation Riptide Case,★ Shadow Daggers | Autotronic,steam,,current,-1
★ Shadow Daggers | Bright Water,★ Shadow Daggers,Bright Water,Restricted,Operation Riptide Case,★ Shadow Daggers | Bright Water,steam,,current,-1
★ Shadow Daggers | Black Laminate,★ Shadow Daggers,Black Laminate,Restricted,Operation Riptide Case,★ Shadow Daggers | Black Laminate,steam,,current,-1
★ Bowie Knife | Gamma Doppler (Phase 1),★ Bowie Knife,Gamma Doppler (Phase 1),Restricted,Operation Riptide Case,★ Bowie Knife | Gamma Doppler (Phase 1),steam,,current,-1
★ Bowie Knife | Gamma Doppler (Phase 2),★ Bowie Knife,Gamma Doppler (Phase 2),Restricted,Operation Riptide Case,★ Bowie Knife | Gamma Doppler (Phase 2),steam,,current,-1
★ Bowie Knife | Gamma Doppler (Phase 3),★ Bowie Knife,Gamma Doppler (Phase 3),Restricted,Operation Riptide Case,★ Bowie Knife | Gamma Doppler (Phase 3),steam,,current,-1
★ Bowie Knife | Gamma Doppler (Phase 4),★ Bowie Knife,Gamma Doppler (Phase 4),Restricted,Operation Riptide Case,★ Bowie Knife | Gamma Doppler (Phase 4),steam,,current,-1
★ Bowie Knife | Gamma Doppler (Emerald),★ Bowie Knife,Gamma Doppler (Emerald),Restricted,Operation Riptide Case,★ Bowie Knife | Gamma Doppler (Emerald),steam,,current,-1
★ Bowie Knife | Freehand,★ Bowie Knife,Freehand,Restricted,Operation Riptide Case,★ Bowie Knife | Freehand,steam,,current,-1
★ Bowie Knife | Lore,★ Bowie Knife,Lore,Restricted,Operation Riptide Case,★ Bowie Knife | Lore,steam,,current,-1
★ Bowie Knife | Autotronic,★ Bowie Knife,Autotronic,Restricted,Operation Riptide Case,★ Bowie Knife | Autotronic,steam,,current,-1
★ Bowie Knife | Bright Water,★ Bowie Knife,Bright Water,Restricted,Operation Riptide Case,★ Bowie Knife | Bright Water,steam,,current,-1
★ Bowie Knife | Black Laminate,★ Bowie Knife,Black Laminate,Restricted,Operation Riptide Case,★ Bowie Knife | Black Laminate (Field-Tested),steam,869.87,single,200
G3SG1 | Murky,G3SG1,Murky,Covert,Operation Vanguard Weapon Case,G3SG1 | Murky (Factory New),steam,20.0,single,200
MAG-7 | Firestarter,MAG-7,Firestarter,Covert,Operation Vanguard Weapon Case,MAG-7 | Firestarter (Factory New),steam,53.04,single,200
MP9 | Dart,MP9,Dart,Covert,Operation Vanguard Weapon Case,MP9 | Dart (Factory New),steam,18.51,single,200
Five-SeveN | Urban Hazard,Five-SeveN,Urban Hazard,Covert,Operation Vanguard Weapon Case,Five-SeveN | Urban Hazard (Factory New),steam,30.04,single,200
UMP-45 | Delusion,UMP-45,Delusion,Covert,Operation Vanguard Weapon Case,UMP-45 | Delusion (Factory New),steam,36.66,single,200
Glock-18 | Grinder,Glock-18,Grinder,Classified,Operation Vanguard Weapon Case,Glock-18 | Grinder (Factory New),steam,50.05,single,200
M4A1-S | Basilisk,M4A1-S,Basilisk,Classified,Operation Vanguard Weapon Case,M4A1-S | Basilisk (Factory New),steam,287.15,single,200
M4A4 | Griffin,M4A4,Griffin,Classified,Operation Vanguard Weapon Case,M4A4 | Griffin (Factory New),steam,516.64,single,200
Sawed-Off | Highwayman,Sawed-Off,Highwayman,Classified,Operation Vanguard Weapon Case,Sawed-Off | Highwayman (Factory New),steam,45.14,single,200
P250 | Cartel,P250,Cartel,Gold,Operation Vanguard Weapon Case,P250 | Cartel (Factory New),steam,249.2,single,200
SCAR-20 | Cardiac,SCAR-20,Cardiac,Gold,Operation Vanguard Weapon Case,SCAR-20 | Cardiac (Factory New),steam,277.11,single,200
XM1014 | Tranquility,XM1014,Tranquility,Gold,Operation Vanguard Weapon Case,XM1014 | Tranquility (Factory New),steam,245.64,single,200
AK47 | Wasteland Rebel,AK47,Wasteland Rebel,Restricted,Operation Vanguard Weapon Case,,steam,,current,
P2000 | Fire Elemental,P2000,Fire Elemental,Restricted,Operation Vanguard Weapon Case,P2000 | Fire Elemental (Factory New),steam,1160.59,single,200
★ Bayonet,,,Restricted,Operation Vanguard Weapon Case,,steam,,current,
★ Bayonet | Blue Steel,★ Bayonet,Blue Steel,Restricted,Operation Vanguard Weapon Case,★ Bayonet | Blue Steel (Minimal Wear),steam,3561.88,single,200
★ Bayonet | Boreal Forest,★ Bayonet,Boreal Forest,Restricted,Operation Vanguard Weapon Case,★ Bayonet | Boreal Forest (Factory New),steam,4680.03,single,200
★ Bayonet | Case Hardened,★ Bayonet,Case Hardened,Restricted,Operation Vanguard Weapon Case,★ Bayonet | Case Hardened (Factory New),steam,6263.28,single,200
★ Bayonet | Crimson Web,★ Bayonet,Crimson Web,Restricted,Operation Vanguard Weapon Case,★ Bayonet | Crimson Web (Factory New),YOUPIN,16197.5,single,200
★ Bayonet | Fade,★ Bayonet,Fade,Restricted,Operation Vanguard Weapon Case,★ Bayonet | Fade (Factory New),steam,4717.77,single,200
★ Bayonet | Forest DDPAT,★ Bayonet,Forest DDPAT,Restricted,Operation Vanguard Weapon Case,★ Bayonet | Forest DDPAT (Minimal Wear),steam,2091.77,single,200
★ Bayonet | Night,★ Bayonet,Night,Restricted,Operation Vanguard Weapon Case,★ Bayonet | Night (Minimal Wear),steam,2363.97,single,200
★ Bayonet | Safari Mesh,★ Bayonet,Safari Mesh,Restricted,Operation Vanguard Weapon Case,★ Bayonet | Safari Mesh (Minimal Wear),steam,1602.04,single,200
★ Bayonet | Scorched,★ Bayonet,Scorched,Restricted,Operation Vanguard Weapon Case,★ Bayonet | Scorched (Minimal Wear),steam,2040.0,single,200
★ Bayonet | Slaughter,★ Bayonet,Slaughter,Restricted,Operation Vanguard Weapon Case,★ Bayonet | Slaughter (Factory New),steam,5020.23,single,200
★ Bayonet | Stained,★ Bayonet,Stained,Restricted,Operation Vanguard Weapon Case,★ Bayonet | Stained (Factory New),steam,3424.74,single,200
★ Bayonet | Urban Masked,★ Bayonet,Urban Masked,Restricted,Operation Vanguard Weapon Case,★ Bayonet | Urban Masked (Minimal Wear),steam,2071.97,single,200
★ Flip Knife,,,Restricted,Operation Vanguard Weapon Case,,steam,,current,
★ Flip Knife | Blue Steel,★ Flip Knife,Blue Steel,Restricted,Operation Vanguard Weapon Case,★ Flip Knife | Blue Steel (Minimal Wear),steam,2217.51,single,200
★ Flip Knife | Boreal Forest,★ Flip Knife,Boreal Forest,Restricted,Operation Vanguard Weapon Case,★ Flip Knife | Boreal Forest (Factory New),steam,2605.99,single,200
★ Flip Knife | Case Hardened,★ Flip Knife,Case Hardened,Restricted,Operation Vanguard Weapon Case,★ Flip Knife | Case Hardened (Factory New),steam,3108.6,single,200
★ Flip Knife | Crimson Web,★ Flip Knife,Crimson Web,Restricted,Operation Vanguard Weapon Case,★ Flip Knife | Crimson Web (Factory New),BUFF,9666.0,single,200
★ Flip Knife | Fade,★ Flip Knife,Fade,Restricted,Operation Vanguard Weapon Case,★ Flip Knife | Fade (Factory New),steam,4422.49,single,200
★ Flip Knife | Forest DDPAT,★ Flip Knife,Forest DDPAT,Restricted,Operation Vanguard Weapon Case,★ Flip Knife | Forest DDPAT (Factory New),steam,2016.51,single,200
★ Flip Knife | Night,★ Flip Knife,Night,Restricted,Operation Vanguard Weapon Case,★ Flip Knife | Night (Minimal Wear),steam,1747.65,single,200
★ Flip Knife | Safari Mesh,★ Flip Knife,Safari Mesh,Restricted,Operation Vanguard Weapon Case,★ Flip Knife | Safari Mesh (Factory New),steam,3012.12,single,200
★ Flip Knife | Scorched,★ Flip Knife,Scorched,Restricted,Operation Vanguard Weapon Case,★ Flip Knife | Scorched (Factory New),steam,2865.88,single,200
★ Flip Knife | Slaughter,★ Flip Knife,Slaughter,Restricted,Operation Vanguard Weapon Case,★ Flip Knife | Slaughter (Factory New),steam,3405.16,single,200
★ Flip Knife | Stained,★ Flip Knife,Stained,Restricted,Operation Vanguard Weapon Case,★ Flip Knife | Stained (Factory New),steam,2161.9,single,200
★ Flip Knife | Urban Masked,★ Flip Knife,Urban Masked,Restricted,Operation Vanguard Weapon Case,★ Flip Knife | Urban Masked (Minimal Wear),steam,1394.84,single,200
★ Gut Knife,,,Restricted,Operation Vanguard Weapon Case,,steam,,current,
★ Gut Knife | Blue Steel,★ Gut Knife,Blue Steel,Restricted,Operation Vanguard Weapon Case,★ Gut Knife | Blue Steel (Factory New),steam,1563.45,single,200
★ Gut Knife | Boreal Forest,★ Gut Knife,Boreal Forest,Restricted,Operation Vanguard Weapon Case,★ Gut Knife | Boreal Forest (Factory New),steam,6564.04,single,200
★ Gut Knife | Case Hardened,★ Gut Knife,Case Hardened,Restricted,Operation Vanguard Weapon Case,★ Gut Knife | Case Hardened (Factory New),steam,2174.29,single,200
★ Gut Knife | Crimson Web,★ Gut Knife,Crimson Web,Restricted,Operation Vanguard Weapon Case,★ Gut Knife | Crimson Web (Factory New),steam,7862.4,single,200
★ Gut Knife | Fade,★ Gut Knife,Fade,Restricted,Operation Vanguard Weapon Case,★ Gut Knife | Fade (Factory New),steam,1872.61,single,200
★ Gut Knife | Forest DDPAT,★ Gut Knife,Forest DDPAT,Restricted,Operation Vanguard Weapon Case,★ Gut Knife | Forest DDPAT (Factory New),steam,1604.1,single,200
★ Gut Knife | Night,★ Gut Knife,Night,Restricted,Operation Vanguard Weapon Case,★ Gut Knife | Night,steam,,current,-1
★ Gut Knife | Safari Mesh,★ Gut Knife,Safari Mesh,Restricted,Operation Vanguard Weapon Case,★ Gut Knife | Safari Mesh,steam,,current,-1
★ Gut Knife | Scorched,★ Gut Knife,Scorched,Restricted,Operation Vanguard Weapon Case,★ Gut Knife | Scorched,steam,,current,-1
★ Gut Knife | Slaughter,★ Gut Knife,Slaughter,Restricted,Operation Vanguard Weapon Case,★ Gut Knife | Slaughter,steam,,current,-1
★ Gut Knife | Stained,★ Gut Knife,Stained,Restricted,Operation Vanguard Weapon Case,★ Gut Knife | Stained,steam,,current,-1
★ Gut Knife | Urban Masked,★ Gut Knife,Urban Masked,Restricted,Operation Vanguard Weapon Case,★ Gut Knife | Urban Masked,steam,,current,-1
★ Karambit,,,Restricted,Operation Vanguard Weapon Case,,steam,,current,
★ Karambit | Blue Steel,★ Karambit,Blue Steel,Restricted,Operation Vanguard Weapon Case,★ Karambit | Blue Steel,steam,,current,-1
★ Karambit | Boreal Forest,★ Karambit,Boreal Forest,Restricted,Operation Vanguard Weapon Case,★ Karambit | Boreal Forest,steam,,current,-1
★ Karambit | Case Hardened,★ Karambit,Case Hardened,Restricted,Operation Vanguard Weapon Case,★ Karambit | Case Hardened,steam,,current,-1
★ Karambit | Crimson Web,★ Karambit,Crimson Web,Restricted,Operation Vanguard Weapon Case,★ Karambit | Crimson Web,steam,,current,-1
★ Karambit | Fade,★ Karambit,Fade,Restricted,Operation Vanguard Weapon Case,★ Karambit | Fade,steam,,current,-1
★ Karambit | Forest DDPAT,★ Karambit,Forest DDPAT,Restricted,Operation Vanguard Weapon Case,★ Karambit | Forest DDPAT,steam,,current,-1
★ Karambit | Night,★ Karambit,Night,Restricted,Operation Vanguard Weapon Case,★ Karambit | Night,steam,,current,-1
★ Karambit | Safari Mesh,★ Karambit,Safari Mesh,Restricted,Operation Vanguard Weapon Case,★ Karambit | Safari Mesh (Minimal Wear),steam,4828.56,single,200
★ Karambit | Scorched,★ Karambit,Scorched,Restricted,Operation Vanguard Weapon Case,★ Karambit | Scorched (Minimal Wear),steam,6230.17,single,200
★ Karambit | Slaughter,★ Karambit,Slaughter,Restricted,Operation Vanguard Weapon Case,★ Karambit | Slaughter (Minimal Wear),steam,11392.32,single,200
★ Karambit | Stained,★ Karambit,Stained,Restricted,Operation Vanguard Weapon Case,★ Karambit | Stained (Factory New),steam,10521.02,single,200
★ Karambit | Urban Masked,★ Karambit,Urban Masked,Restricted,Operation Vanguard Weapon Case,★ Karambit | Urban Masked (Factory New),steam,6827.55,single,200
★ M9 Bayonet,,,Restricted,Operation Vanguard Weapon Case,,steam,,current,
★ M9 Bayonet | Blue Steel,★ M9 Bayonet,Blue Steel,Restricted,Operation Vanguard Weapon Case,★ M9 Bayonet | Blue Steel (Minimal Wear),steam,7134.51,single,200
★ M9 Bayonet | Boreal Forest,★ M9 Bayonet,Boreal Forest,Restricted,Operation Vanguard Weapon Case,★ M9 Bayonet | Boreal Forest (Factory New),BUFF,6999.0,single,200
★ M9 Bayonet | Case Hardened,★ M9 Bayonet,Case Hardened,Restricted,Operation Vanguard Weapon Case,★ M9 Bayonet | Case Hardened (Minimal Wear),steam,8041.05,single,200
★ M9 Bayonet | Crimson Web,★ M9 Bayonet,Crimson Web,Restricted,Operation Vanguard Weapon Case,★ M9 Bayonet | Crimson Web (Factory New),BUFF,35288.0,single,200
★ M9 Bayonet | Fade,★ M9 Bayonet,Fade,Restricted,Operation Vanguard Weapon Case,,steam,,current,
★ M9 Bayonet | Forest DDPAT,★ M9 Bayonet,Forest DDPAT,Restricted,Operation Vanguard Weapon Case,★ M9 Bayonet | Forest DDPAT (Minimal Wear),steam,4058.51,single,200
★ M9 Bayonet | Night,★ M9 Bayonet,Night,Restricted,Operation Vanguard Weapon Case,★ M9 Bayonet | Night (Minimal Wear),steam,5696.16,single,200
