case_name_en,case_name_zh,release_date,rarity_en,rarity_zh,item_name_en,item_name_zh,weapon,finish,source_url,steamdt_market_hash_name
Horizon Case,,,Covert,隐秘级,★ Navaja Knife | Blue Steel,,★ Navaja Knife,Blue Steel,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Navaja Knife | Boreal Forest,,★ Navaja Knife,Boreal Forest,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Navaja Knife | Case Hardened,,★ Navaja Knife,Case Hardened,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Navaja Knife | Crimson Web,,★ Navaja Knife,Crimson Web,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Navaja Knife | Fade,,★ Navaja Knife,Fade,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Navaja Knife | Forest DDPAT,,★ Navaja Knife,Forest DDPAT,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Navaja Knife | Night Stripe,,★ Navaja Knife,Night Stripe,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Navaja Knife | Safari Mesh,,★ Navaja Knife,Safari Mesh,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Navaja Knife | Scorched,,★ Navaja Knife,Scorched,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Navaja Knife | Slaughter,,★ Navaja Knife,Slaughter,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Navaja Knife | Stained,,★ Navaja Knife,Stained,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Navaja Knife | Urban Masked,,★ Navaja Knife,Urban Masked,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Stiletto Knife,,,,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Stiletto Knife | Blue Steel,,★ Stiletto Knife,Blue Steel,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Stiletto Knife | Boreal Forest,,★ Stiletto Knife,Boreal Forest,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Stiletto Knife | Case Hardened,,★ Stiletto Knife,Case Hardened,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Stiletto Knife | Crimson Web,,★ Stiletto Knife,Crimson Web,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Stiletto Knife | Fade,,★ Stiletto Knife,Fade,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Stiletto Knife | Forest DDPAT,,★ Stiletto Knife,Forest DDPAT,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Stiletto Knife | Night Stripe,,★ Stiletto Knife,Night Stripe,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Stiletto Knife | Safari Mesh,,★ Stiletto Knife,Safari Mesh,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Stiletto Knife | Scorched,,★ Stiletto Knife,Scorched,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Stiletto Knife | Slaughter,,★ Stiletto Knife,Slaughter,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Stiletto Knife | Stained,,★ Stiletto Knife,Stained,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Stiletto Knife | Urban Masked,,★ Stiletto Knife,Urban Masked,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Ursus Knife,,,,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Ursus Knife | Blue Steel,,★ Ursus Knife,Blue Steel,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Ursus Knife | Boreal Forest,,★ Ursus Knife,Boreal Forest,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Ursus Knife | Case Hardened,,★ Ursus Knife,Case Hardened,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Ursus Knife | Crimson Web,,★ Ursus Knife,Crimson Web,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Ursus Knife | Fade,,★ Ursus Knife,Fade,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Ursus Knife | Forest DDPAT,,★ Ursus Knife,Forest DDPAT,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Ursus Knife | Night Stripe,,★ Ursus Knife,Night Stripe,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Ursus Knife | Safari Mesh,,★ Ursus Knife,Safari Mesh,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Ursus Knife | Scorched,,★ Ursus Knife,Scorched,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Ursus Knife | Slaughter,,★ Ursus Knife,Slaughter,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Ursus Knife | Stained,,★ Ursus Knife,Stained,https://counterstrike.fandom.com/wiki/Horizon_Case,
Horizon Case,,,Covert,隐秘级,★ Ursus Knife | Urban Masked,,★ Ursus Knife,Urban Masked,https://counterstrike.fandom.com/wiki/Horizon_Case,
Huntsman Weapon Case,,,Mil-Spec,军规级,Tec-9 | Isaac,,Tec-9,Isaac,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Mil-Spec,军规级,SSG 08 | Slashed,,SSG 08,Slashed,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Mil-Spec,军规级,Galil AR | Kami,,Galil AR,Kami,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Mil-Spec,军规级,CZ75-Auto | Twist *,,CZ75-Auto,Twist *,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Mil-Spec,军规级,P90 | Module *,,P90,Module *,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Mil-Spec,军规级,P2000 | Pulse *,,P2000,Pulse *,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Restricted,受限级,AUG | Torque,,AUG,Torque,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Restricted,受限级,PP-Bizon | Antique,,PP-Bizon,Antique,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Restricted,受限级,XM1014 | Heaven Guard,,XM1014,Heaven Guard,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Restricted,受限级,MAC-10 | Tatter *,,MAC-10,Tatter *,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Classified,保密级,M4A1-S | Atomic Alloy,,M4A1-S,Atomic Alloy,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Classified,保密级,SCAR-20 | Cyrex,,SCAR-20,Cyrex,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Classified,保密级,USP-S | Caiman *,,USP-S,Caiman *,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,AK-47 | Vulcan,,AK-47,Vulcan,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,M4A4 | Desert-Strike *,,M4A4,Desert-Strike *,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,★ Huntsman Knife,,,,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,★ Huntsman Knife | Blue Steel,,★ Huntsman Knife,Blue Steel,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,★ Huntsman Knife | Boreal Forest,,★ Huntsman Knife,Boreal Forest,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,★ Huntsman Knife | Case Hardened,,★ Huntsman Knife,Case Hardened,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,★ Huntsman Knife | Crimson Web,,★ Huntsman Knife,Crimson Web,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,★ Huntsman Knife | Fade,,★ Huntsman Knife,Fade,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,★ Huntsman Knife | Forest DDPAT,,★ Huntsman Knife,Forest DDPAT,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,★ Huntsman Knife | Night,,★ Huntsman Knife,Night,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,★ Huntsman Knife | Safari Mesh,,★ Huntsman Knife,Safari Mesh,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,★ Huntsman Knife | Scorched,,★ Huntsman Knife,Scorched,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,★ Huntsman Knife | Slaughter,,★ Huntsman Knife,Slaughter,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,★ Huntsman Knife | Stained,,★ Huntsman Knife,Stained,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,★ Huntsman Knife | Urban Masked,,★ Huntsman Knife,Urban Masked,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Mil-Spec,军规级,Dual Berettas | Retribution (Contribution by Sic.),,Dual Berettas,Retribution (Contribution by Sic.),https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Mil-Spec,军规级,P90 | Desert Warfare,,P90,Desert Warfare,https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Mil-Spec,军规级,CZ75-Auto | Poison Dart (Contribution by Sic.),,CZ75-Auto,Poison Dart (Contribution by Sic.),https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Restricted,受限级,MAC-10 | Curse (Contribution by Sic.),,MAC-10,Curse (Contribution by Sic.),https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Classified,保密级,USP-S | Orion (Contribution by Sic.),,USP-S,Orion (Contribution by Sic.),https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Huntsman Weapon Case,,,Covert,隐秘级,M4A4 | Howl (Stolen version uploaded by Auzii & Sic.),,M4A4,Howl (Stolen version uploaded by Auzii & Sic.),https://counterstrike.fandom.com/wiki/Huntsman_Weapon_Case,
Operation Bravo Case,,,Mil-Spec,军规级,Nova | Tempest,,Nova,Tempest,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Mil-Spec,军规级,Dual Berettas | Black Limba,,Dual Berettas,Black Limba,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Mil-Spec,军规级,UMP-45 | Bone Pile,,UMP-45,Bone Pile,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Mil-Spec,军规级,SG 553 | Wave Spray,,SG 553,Wave Spray,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Mil-Spec,军规级,Galil AR | Shattered,,Galil AR,Shattered,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Mil-Spec,军规级,G3SG1 | Demeter,,G3SG1,Demeter,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Restricted,受限级,M4A1-S | Bright Water,,M4A1-S,Bright Water,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Restricted,受限级,M4A4 | Zirka,,M4A4,Zirka,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Restricted,受限级,MAC-10 | Graven,,MAC-10,Graven,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Restricted,受限级,USP-S | Overgrowth,,USP-S,Overgrowth,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Classified,保密级,P90 | Emerald Dragon,,P90,Emerald Dragon,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Classified,保密级,P2000 | Ocean Foam,,P2000,Ocean Foam,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Classified,保密级,AWP | Graphite,,AWP,Graphite,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,Desert Eagle | Golden Koi,,Desert Eagle,Golden Koi,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,AK-47 | Fire Serpent,,AK-47,Fire Serpent,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Bayonet,,,,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Bayonet | Blue Steel,,★ Bayonet,Blue Steel,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Bayonet | Boreal Forest,,★ Bayonet,Boreal Forest,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Bayonet | Case Hardened,,★ Bayonet,Case Hardened,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Bayonet | Crimson Web,,★ Bayonet,Crimson Web,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Bayonet | Fade,,★ Bayonet,Fade,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Bayonet | Forest DDPAT,,★ Bayonet,Forest DDPAT,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Bayonet | Night,,★ Bayonet,Night,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Bayonet | Safari Mesh,,★ Bayonet,Safari Mesh,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Bayonet | Scorched,,★ Bayonet,Scorched,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Bayonet | Slaughter,,★ Bayonet,Slaughter,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Bayonet | Stained,,★ Bayonet,Stained,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Bayonet | Urban Masked,,★ Bayonet,Urban Masked,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Flip Knife,,,,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Flip Knife | Blue Steel,,★ Flip Knife,Blue Steel,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Flip Knife | Boreal Forest,,★ Flip Knife,Boreal Forest,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Flip Knife | Case Hardened,,★ Flip Knife,Case Hardened,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Flip Knife | Crimson Web,,★ Flip Knife,Crimson Web,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Flip Knife | Fade,,★ Flip Knife,Fade,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Flip Knife | Forest DDPAT,,★ Flip Knife,Forest DDPAT,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Flip Knife | Night,,★ Flip Knife,Night,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Flip Knife | Safari Mesh,,★ Flip Knife,Safari Mesh,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Flip Knife | Scorched,,★ Flip Knife,Scorched,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Flip Knife | Slaughter,,★ Flip Knife,Slaughter,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Flip Knife | Stained,,★ Flip Knife,Stained,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Flip Knife | Urban Masked,,★ Flip Knife,Urban Masked,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Gut Knife,,,,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Gut Knife | Blue Steel,,★ Gut Knife,Blue Steel,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Gut Knife | Boreal Forest,,★ Gut Knife,Boreal Forest,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Gut Knife | Case Hardened,,★ Gut Knife,Case Hardened,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Gut Knife | Crimson Web,,★ Gut Knife,Crimson Web,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Gut Knife | Fade,,★ Gut Knife,Fade,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Gut Knife | Forest DDPAT,,★ Gut Knife,Forest DDPAT,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Gut Knife | Night,,★ Gut Knife,Night,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Gut Knife | Safari Mesh,,★ Gut Knife,Safari Mesh,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Gut Knife | Scorched,,★ Gut Knife,Scorched,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Gut Knife | Slaughter,,★ Gut Knife,Slaughter,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Gut Knife | Stained,,★ Gut Knife,Stained,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Gut Knife | Urban Masked,,★ Gut Knife,Urban Masked,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Karambit,,,,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Karambit | Blue Steel,,★ Karambit,Blue Steel,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Karambit | Boreal Forest,,★ Karambit,Boreal Forest,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Karambit | Case Hardened,,★ Karambit,Case Hardened,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Karambit | Crimson Web,,★ Karambit,Crimson Web,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Karambit | Fade,,★ Karambit,Fade,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Karambit | Forest DDPAT,,★ Karambit,Forest DDPAT,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Karambit | Night,,★ Karambit,Night,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Karambit | Safari Mesh,,★ Karambit,Safari Mesh,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Karambit | Scorched,,★ Karambit,Scorched,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Karambit | Slaughter,,★ Karambit,Slaughter,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Karambit | Stained,,★ Karambit,Stained,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ Karambit | Urban Masked,,★ Karambit,Urban Masked,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ M9 Bayonet,,,,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ M9 Bayonet | Blue Steel,,★ M9 Bayonet,Blue Steel,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ M9 Bayonet | Boreal Forest,,★ M9 Bayonet,Boreal Forest,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ M9 Bayonet | Case Hardened,,★ M9 Bayonet,Case Hardened,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ M9 Bayonet | Crimson Web,,★ M9 Bayonet,Crimson Web,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
Operation Bravo Case,,,Covert,隐秘级,★ M9 Bayonet | Fade,,★ M9 Bayonet,Fade,https://counterstrike.fandom.com/wiki/Operation_Bravo_Case,
