name,series,tier,price,exterior,platform,float,stattrak,next_tier,K,avg_out_next,best_exterior,value_per_item,buy_cost,margin,profit_ratio
Desert Eagle | Ocean Drive,Operation Riptide Case,Covert,418.98,WW,C5,,False,Gold,5.0,3660.3875000000003,战痕,732.0775000000001,418.98,313.0975000000001,0.7472850732731874
★ Bowie Knife | Doppler,Spectrum 2 Case,Gold,2070.0,FN,YOUPIN,,False,,,,,,2070.0,,
★ Bowie Knife | Doppler,Spectrum 2 Case,Gold,3200.0,MW,C5,,False,,,,,,3200.0,,
★ Bowie Knife | Lore,Dreams & Nightmares Case,Gold,628.5,BS,YOUPIN,,False,,,,,,628.5,,
★ Bowie Knife | Lore,Dreams & Nightmares Case,Gold,660.0,FT,BUFF,,False,,,,,,660.0,,
★ Bowie Knife | Lore,Dreams & Nightmares Case,Gold,644.0,WW,YOUPIN,,False,,,,,,644.0,,
★ Bowie Knife | Night,Operation Wildfire Case,Gold,700.0,BS,YOUPIN,,False,,,,,,700.0,,
★ Bowie Knife | Safari Mesh,Operation Wildfire Case,Gold,440.0,BS,YOUPIN,,False,,,,,,440.0,,
★ Bowie Knife | Safari Mesh,Operation Wildfire Case,Gold,410.0,FT,YOUPIN,,False,,,,,,410.0,,
★ Bowie Knife | Safari Mesh,Operation Wildfire Case,Gold,465.0,MW,BUFF,,False,,,,,,465.0,,
★ Bowie Knife | Safari Mesh,Operation Wildfire Case,Gold,485.54,WW,C5,,False,,,,,,485.54,,
★ Bowie Knife | Scorched,Operation Wildfire Case,Gold,495.0,BS,YOUPIN,,False,,,,,,495.0,,
★ Bowie Knife | Scorched,Operation Wildfire Case,Gold,428.5,FT,YOUPIN,,False,,,,,,428.5,,
★ Bowie Knife | Scorched,Operation Wildfire Case,Gold,539.0,MW,BUFF,,False,,,,,,539.0,,
★ Bowie Knife | Scorched,Operation Wildfire Case,Gold,444.0,WW,BUFF,,False,,,,,,444.0,,
★ Bowie Knife | Slaughter,Operation Wildfire Case,Gold,1699.5,FN,BUFF,,False,,,,,,1699.5,,
★ Bowie Knife | Slaughter,Operation Wildfire Case,Gold,1750.0,FT,YOUPIN,,False,,,,,,1750.0,,
★ Bowie Knife | Slaughter,Operation Wildfire Case,Gold,1434.5,MW,YOUPIN,,False,,,,,,1434.5,,
★ Bowie Knife | Stained,Operation Wildfire Case,Gold,728.88,BS,C5,,False,,,,,,728.88,,
★ Bowie Knife | Stained,Operation Wildfire Case,Gold,980.0,FN,BUFF,,False,,,,,,980.0,,
★ Bowie Knife | Stained,Operation Wildfire Case,Gold,690.0,FT,BUFF,,False,,,,,,690.0,,
★ Bowie Knife | Stained,Operation Wildfire Case,Gold,677.0,MW,YOUPIN,,False,,,,,,677.0,,
★ Bowie Knife | Stained,Operation Wildfire Case,Gold,763.51,WW,C5,,False,,,,,,763.51,,
★ Bowie Knife | Urban Masked,Operation Wildfire Case,Gold,550.0,BS,YOUPIN,,False,,,,,,550.0,,
★ Bowie Knife | Urban Masked,Operation Wildfire Case,Gold,1380.0,FN,BUFF,,False,,,,,,1380.0,,
★ Bowie Knife | Urban Masked,Operation Wildfire Case,Gold,460.0,FT,BUFF,,False,,,,,,460.0,,
★ Bowie Knife | Urban Masked,Operation Wildfire Case,Gold,532.0,MW,YOUPIN,,False,,,,,,532.0,,
★ Bowie Knife | Urban Masked,Operation Wildfire Case,Gold,575.5,WW,YOUPIN,,False,,,,,,575.5,,
★ Broken Fang Gloves | Jade,Recoil Case,Gold,630.0,BS,BUFF,,False,,,,,,630.0,,
★ Broken Fang Gloves | Jade,Recoil Case,Gold,4400.0,FN,BUFF,,False,,,,,,4400.0,,
★ Broken Fang Gloves | Jade,Recoil Case,Gold,618.0,FT,YOUPIN,,False,,,,,,618.0,,
★ Broken Fang Gloves | Jade,Recoil Case,Gold,1068.0,MW,C5,,False,,,,,,1068.0,,
★ Broken Fang Gloves | Jade,Recoil Case,Gold,612.0,WW,BUFF,,False,,,,,,612.0,,
★ Broken Fang Gloves | Needle Point,Recoil Case,Gold,399.5,BS,BUFF,,False,,,,,,399.5,,
★ Broken Fang Gloves | Needle Point,Recoil Case,Gold,2000.0,FN,BUFF,,False,,,,,,2000.0,,
★ Broken Fang Gloves | Needle Point,Recoil Case,Gold,398.5,FT,YOUPIN,,False,,,,,,398.5,,
★ Broken Fang Gloves | Needle Point,Recoil Case,Gold,525.5,MW,BUFF,,False,,,,,,525.5,,
★ Broken Fang Gloves | Needle Point,Recoil Case,Gold,410.0,WW,BUFF,,False,,,,,,410.0,,
★ Broken Fang Gloves | Unhinged,Operation Broken Fang Case,Gold,448.0,BS,YOUPIN,,False,,,,,,448.0,,
★ Broken Fang Gloves | Unhinged,Operation Broken Fang Case,Gold,2398.0,FN,YOUPIN,,False,,,,,,2398.0,,
★ Broken Fang Gloves | Unhinged,Operation Broken Fang Case,Gold,447.5,FT,C5,,False,,,,,,447.5,,
★ Broken Fang Gloves | Unhinged,Operation Broken Fang Case,Gold,688.38,MW,YOUPIN,,False,,,,,,688.38,,
★ Broken Fang Gloves | Unhinged,Operation Broken Fang Case,Gold,447.0,WW,YOUPIN,,False,,,,,,447.0,,
★ Butterfly Knife | Autotronic,Dreams & Nightmares Case,Gold,5190.0,BS,YOUPIN,,False,,,,,,5190.0,,
★ Butterfly Knife | Autotronic,Operation Riptide Case,Gold,12899.0,FN,YOUPIN,,False,,,,,,12899.0,,
★ Butterfly Knife | Autotronic,Operation Riptide Case,Gold,6798.5,FT,C5,,False,,,,,,6798.5,,
★ Butterfly Knife | Autotronic,Operation Riptide Case,Gold,8499.5,MW,YOUPIN,,False,,,,,,8499.5,,
★ Butterfly Knife | Autotronic,Dreams & Nightmares Case,Gold,6296.0,WW,BUFF,,False,,,,,,6296.0,,
★ Butterfly Knife | Black Laminate,Operation Riptide Case,Gold,6888.0,FN,BUFF,,False,,,,,,6888.0,,
★ Butterfly Knife | Black Laminate,Operation Riptide Case,Gold,4890.0,FT,C5,,False,,,,,,4890.0,,
★ Butterfly Knife | Black Laminate,Operation Riptide Case,Gold,5239.0,MW,YOUPIN,,False,,,,,,5239.0,,
★ Butterfly Knife | Bright Water,Operation Riptide Case,Gold,3699.0,BS,BUFF,,False,,,,,,3699.0,,
★ Butterfly Knife | Bright Water,Dreams & Nightmares Case,Gold,4750.0,FN,YOUPIN,,False,,,,,,4750.0,,
★ Butterfly Knife | Bright Water,Operation Riptide Case,Gold,3849.5,FT,BUFF,,False,,,,,,3849.5,,
★ Butterfly Knife | Bright Water,Operation Riptide Case,Gold,4186.0,MW,YOUPIN,,False,,,,,,4186.0,,
★ Butterfly Knife | Bright Water,Operation Riptide Case,Gold,3749.0,WW,YOUPIN,,False,,,,,,3749.0,,
★ Butterfly Knife | Doppler,Spectrum 2 Case,Gold,16599.5,FN,C5,,False,,,,,,16599.5,,
★ Butterfly Knife | Doppler,Spectrum 2 Case,Gold,18649.5,MW,YOUPIN,,False,,,,,,18649.5,,
★ Butterfly Knife | Freehand,Dreams & Nightmares Case,Gold,3887.5,BS,BUFF,,False,,,,,,3887.5,,
★ Butterfly Knife | Freehand,Operation Riptide Case,Gold,5297.5,FN,YOUPIN,,False,,,,,,5297.5,,
★ Butterfly Knife | Freehand,Operation Riptide Case,Gold,4270.0,FT,BUFF,,False,,,,,,4270.0,,
★ Butterfly Knife | Freehand,Dreams & Nightmares Case,Gold,4650.0,MW,BUFF,,False,,,,,,4650.0,,
★ Butterfly Knife | Freehand,Dreams & Nightmares Case,Gold,4009.1,WW,YOUPIN,,False,,,,,,4009.1,,
★ Butterfly Knife | Gamma Doppler,Operation Riptide Case,Gold,16040.5,FN,YOUPIN,,False,,,,,,16040.5,,
★ Butterfly Knife | Gamma Doppler,Operation Riptide Case,Gold,16000.0,MW,BUFF,,False,,,,,,16000.0,,
★ Butterfly Knife | Lore,Operation Riptide Case,Gold,3900.0,BS,YOUPIN,,False,,,,,,3900.0,,
★ Butterfly Knife | Lore,Dreams & Nightmares Case,Gold,19047.5,FN,YOUPIN,,False,,,,,,19047.5,,
★ Butterfly Knife | Lore,Dreams & Nightmares Case,Gold,5019.5,FT,C5,,False,,,,,,5019.5,,
★ Butterfly Knife | Lore,Dreams & Nightmares Case,Gold,7897.89,MW,BUFF,,False,,,,,,7897.89,,
★ Butterfly Knife | Lore,Dreams & Nightmares Case,Gold,4189.0,WW,YOUPIN,,False,,,,,,4189.0,,
★ Butterfly Knife | Safari Mesh,Operation Breakout Weapon Case,Gold,3018.0,BS,C5,,False,,,,,,3018.0,,
★ Butterfly Knife | Safari Mesh,Operation Breakout Weapon Case,Gold,6400.0,FN,BUFF,,False,,,,,,6400.0,,
★ Butterfly Knife | Safari Mesh,Operation Breakout Weapon Case,Gold,3000.0,FT,C5,,False,,,,,,3000.0,,
★ Butterfly Knife | Safari Mesh,Operation Breakout Weapon Case,Gold,3185.0,MW,YOUPIN,,False,,,,,,3185.0,,
★ Butterfly Knife | Safari Mesh,Operation Breakout Weapon Case,Gold,2997.0,WW,YOUPIN,,False,,,,,,2997.0,,
★ Butterfly Knife | Scorched,Operation Breakout Weapon Case,Gold,3060.0,BS,YOUPIN,,False,,,,,,3060.0,,
★ Butterfly Knife | Scorched,Operation Breakout Weapon Case,Gold,6666.0,FN,YOUPIN,,False,,,,,,6666.0,,
★ Butterfly Knife | Scorched,Operation Breakout Weapon Case,Gold,3154.5,FT,C5,,False,,,,,,3154.5,,
★ Butterfly Knife | Scorched,Operation Breakout Weapon Case,Gold,3718.0,MW,YOUPIN,,False,,,,,,3718.0,,
★ Butterfly Knife | Scorched,Operation Breakout Weapon Case,Gold,3157.0,WW,YOUPIN,,False,,,,,,3157.0,,
★ Butterfly Knife | Slaughter,Operation Breakout Weapon Case,Gold,11800.0,FN,YOUPIN,,False,,,,,,11800.0,,
★ Butterfly Knife | Slaughter,Operation Breakout Weapon Case,Gold,8699.96,FT,YOUPIN,,False,,,,,,8699.96,,
★ Butterfly Knife | Slaughter,Operation Breakout Weapon Case,Gold,9495.0,MW,YOUPIN,,False,,,,,,9495.0,,
★ Butterfly Knife | Stained,Operation Breakout Weapon Case,Gold,3950.0,BS,BUFF,,False,,,,,,3950.0,,
★ Butterfly Knife | Stained,Operation Breakout Weapon Case,Gold,6001.0,FN,YOUPIN,,False,,,,,,6001.0,,
★ Butterfly Knife | Stained,Operation Breakout Weapon Case,Gold,4269.5,FT,YOUPIN,,False,,,,,,4269.5,,
★ Butterfly Knife | Stained,Operation Breakout Weapon Case,Gold,4580.0,MW,YOUPIN,,False,,,,,,4580.0,,
★ Butterfly Knife | Stained,Operation Breakout Weapon Case,Gold,4019.5,WW,YOUPIN,,False,,,,,,4019.5,,
★ Butterfly Knife | Urban Masked,Operation Breakout Weapon Case,Gold,3099.5,BS,BUFF,,False,,,,,,3099.5,,
★ Butterfly Knife | Urban Masked,Operation Breakout Weapon Case,Gold,5998.88,FN,YOUPIN,,False,,,,,,5998.88,,
★ Butterfly Knife | Urban Masked,Operation Breakout Weapon Case,Gold,3140.0,FT,YOUPIN,,False,,,,,,3140.0,,
★ Butterfly Knife | Urban Masked,Operation Breakout Weapon Case,Gold,3590.0,MW,BUFF,,False,,,,,,3590.0,,
★ Butterfly Knife | Urban Masked,Operation Breakout Weapon Case,Gold,3199.5,WW,YOUPIN,,False,,,,,,3199.5,,
★ Classic Knife | Forest DDPAT,CS20 Case,Gold,516.0,BS,YOUPIN,,False,,,,,,516.0,,
★ Classic Knife | Forest DDPAT,CS20 Case,Gold,499.49,FT,YOUPIN,,False,,,,,,499.49,,
★ Classic Knife | Forest DDPAT,CS20 Case,Gold,549.0,MW,YOUPIN,,False,,,,,,549.0,,
★ Classic Knife | Forest DDPAT,CS20 Case,Gold,510.0,WW,BUFF,,False,,,,,,510.0,,
★ Classic Knife | Night Stripe,CS20 Case,Gold,699.5,BS,BUFF,,False,,,,,,699.5,,
★ Classic Knife | Night Stripe,CS20 Case,Gold,3199.5,FN,YOUPIN,,False,,,,,,3199.5,,
★ Classic Knife | Night Stripe,CS20 Case,Gold,697.0,FT,C5,,False,,,,,,697.0,,
★ Classic Knife | Night Stripe,CS20 Case,Gold,720.0,MW,BUFF,,False,,,,,,720.0,,
★ Classic Knife | Night Stripe,CS20 Case,Gold,777.53,WW,C5,,False,,,,,,777.53,,
★ Classic Knife | Safari Mesh,CS20 Case,Gold,505.0,BS,YOUPIN,,False,,,,,,505.0,,
★ Classic Knife | Safari Mesh,CS20 Case,Gold,3300.0,FN,YOUPIN,,False,,,,,,3300.0,,
★ Classic Knife | Safari Mesh,CS20 Case,Gold,490.7,FT,C5,,False,,,,,,490.7,,
★ Classic Knife | Safari Mesh,CS20 Case,Gold,505.0,MW,C5,,False,,,,,,505.0,,
★ Classic Knife | Safari Mesh,CS20 Case,Gold,513.0,WW,BUFF,,False,,,,,,513.0,,
★ Classic Knife | Scorched,CS20 Case,Gold,600.0,BS,BUFF,,False,,,,,,600.0,,
★ Classic Knife | Scorched,CS20 Case,Gold,2478.28,FN,STEAM,,False,,,,,,2478.28,,
★ Classic Knife | Scorched,CS20 Case,Gold,588.0,FT,YOUPIN,,False,,,,,,588.0,,
★ Classic Knife | Scorched,CS20 Case,Gold,604.5,MW,YOUPIN,,False,,,,,,604.5,,
★ Classic Knife | Scorched,CS20 Case,Gold,633.0,WW,YOUPIN,,False,,,,,,633.0,,
★ Classic Knife | Slaughter,CS20 Case,Gold,1444.0,FN,YOUPIN,,False,,,,,,1444.0,,
★ Classic Knife | Slaughter,CS20 Case,Gold,1329.0,FT,BUFF,,False,,,,,,1329.0,,
★ Classic Knife | Slaughter,CS20 Case,Gold,1376.8,MW,YOUPIN,,False,,,,,,1376.8,,
★ Classic Knife | Stained,CS20 Case,Gold,640.0,BS,BUFF,,False,,,,,,640.0,,
★ Classic Knife | Stained,CS20 Case,Gold,1045.0,FN,BUFF,,False,,,,,,1045.0,,
★ Classic Knife | Stained,CS20 Case,Gold,665.5,FT,YOUPIN,,False,,,,,,665.5,,
★ Classic Knife | Stained,CS20 Case,Gold,718.86,MW,YOUPIN,,False,,,,,,718.86,,
★ Classic Knife | Stained,CS20 Case,Gold,633.6,WW,C5,,False,,,,,,633.6,,
★ Classic Knife | Urban Masked,CS20 Case,Gold,530.0,BS,C5,,False,,,,,,530.0,,
★ Classic Knife | Urban Masked,CS20 Case,Gold,2082.0,FN,BUFF,,False,,,,,,2082.0,,
★ Classic Knife | Urban Masked,CS20 Case,Gold,568.0,FT,C5,,False,,,,,,568.0,,
★ Classic Knife | Urban Masked,CS20 Case,Gold,600.0,MW,BUFF,,False,,,,,,600.0,,
★ Classic Knife | Urban Masked,CS20 Case,Gold,579.5,WW,YOUPIN,,False,,,,,,579.5,,
★ Driver Gloves | Black Tie,Operation Broken Fang Case,Gold,844.94,BS,BUFF,,False,,,,,,844.94,,
★ Driver Gloves | Black Tie,Operation Broken Fang Case,Gold,12000.0,FN,YOUPIN,,False,,,,,,12000.0,,
★ Driver Gloves | Black Tie,Operation Broken Fang Case,Gold,1074.9,FT,YOUPIN,,False,,,,,,1074.9,,
★ Driver Gloves | Black Tie,Operation Broken Fang Case,Gold,2999.5,MW,YOUPIN,,False,,,,,,2999.5,,
★ Driver Gloves | Black Tie,Operation Broken Fang Case,Gold,988.0,WW,BUFF,,False,,,,,,988.0,,
★ Driver Gloves | Convoy,Glove Case,Gold,597.5,BS,YOUPIN,,False,,,,,,597.5,,
★ Driver Gloves | Convoy,Glove Case,Gold,5000.0,FN,YOUPIN,,False,,,,,,5000.0,,
★ Driver Gloves | Convoy,Glove Case,Gold,2969.5,FT,YOUPIN,,False,,,,,,2969.5,,
★ Driver Gloves | Convoy,Glove Case,Gold,3088.0,MW,YOUPIN,,False,,,,,,3088.0,,
★ Driver Gloves | Convoy,Glove Case,Gold,699.5,WW,YOUPIN,,False,,,,,,699.5,,
★ Driver Gloves | Crimson Weave,Glove Case,Gold,1265.5,BS,YOUPIN,,False,,,,,,1265.5,,
★ Driver Gloves | Crimson Weave,Glove Case,Gold,18799.0,FN,YOUPIN,,False,,,,,,18799.0,,
★ Driver Gloves | Crimson Weave,Glove Case,Gold,11550.0,FT,C5,,False,,,,,,11550.0,,
★ Driver Gloves | Crimson Weave,Glove Case,Gold,12499.5,MW,YOUPIN,,False,,,,,,12499.5,,
★ Driver Gloves | Crimson Weave,Glove Case,Gold,2163.99,WW,C5,,False,,,,,,2163.99,,
★ Driver Gloves | Diamondback,Glove Case,Gold,820.0,BS,YOUPIN,,False,,,,,,820.0,,
★ Driver Gloves | Diamondback,Glove Case,Gold,13600.0,FN,YOUPIN,,False,,,,,,13600.0,,
★ Driver Gloves | Diamondback,Glove Case,Gold,7900.0,FT,C5,,False,,,,,,7900.0,,
★ Driver Gloves | Diamondback,Glove Case,Gold,8512.83,MW,BUFF,,False,,,,,,8512.83,,
★ Driver Gloves | Diamondback,Glove Case,Gold,1397.49,WW,YOUPIN,,False,,,,,,1397.49,,
★ Driver Gloves | Imperial Plaid,Revolution Case,Gold,1249.0,BS,YOUPIN,,False,,,,,,1249.0,,
★ Driver Gloves | Imperial Plaid,Revolution Case,Gold,8400.0,FN,YOUPIN,,False,,,,,,8400.0,,
★ Driver Gloves | Imperial Plaid,Revolution Case,Gold,1617.5,FT,YOUPIN,,False,,,,,,1617.5,,
★ Driver Gloves | Imperial Plaid,Revolution Case,Gold,3626.0,MW,YOUPIN,,False,,,,,,3626.0,,
★ Driver Gloves | Imperial Plaid,Revolution Case,Gold,1429.0,WW,BUFF,,False,,,,,,1429.0,,
★ Driver Gloves | King Snake,Revolution Case,Gold,997.5,BS,BUFF,,False,,,,,,997.5,,
★ Driver Gloves | King Snake,Revolution Case,Gold,29661.0,FN,YOUPIN,,False,,,,,,29661.0,,
★ Driver Gloves | King Snake,Revolution Case,Gold,1240.49,FT,C5,,False,,,,,,1240.49,,
★ Driver Gloves | King Snake,Revolution Case,Gold,4849.5,MW,C5,,False,,,,,,4849.5,,
★ Driver Gloves | King Snake,Revolution Case,Gold,1128.5,WW,YOUPIN,,False,,,,,,1128.5,,
★ Driver Gloves | Lunar Weave,Glove Case,Gold,769.5,BS,YOUPIN,,False,,,,,,769.5,,
★ Driver Gloves | Lunar Weave,Glove Case,Gold,12345.0,FN,YOUPIN,,False,,,,,,12345.0,,
★ Driver Gloves | Lunar Weave,Glove Case,Gold,6300.0,FT,BUFF,,False,,,,,,6300.0,,
★ Driver Gloves | Lunar Weave,Glove Case,Gold,6649.0,MW,BUFF,,False,,,,,,6649.0,,
★ Driver Gloves | Lunar Weave,Glove Case,Gold,980.0,WW,BUFF,,False,,,,,,980.0,,
★ Driver Gloves | Overtake,Clutch Case,Gold,435.0,BS,BUFF,,False,,,,,,435.0,,
★ Driver Gloves | Overtake,Clutch Case,Gold,3499.5,FN,YOUPIN,,False,,,,,,3499.5,,
★ Driver Gloves | Overtake,Clutch Case,Gold,439.0,FT,YOUPIN,,False,,,,,,439.0,,
★ Driver Gloves | Overtake,Revolution Case,Gold,880.0,MW,YOUPIN,,False,,,,,,880.0,,
★ Driver Gloves | Overtake,Clutch Case,Gold,420.0,WW,BUFF,,False,,,,,,420.0,,
★ Driver Gloves | Queen Jaguar,Operation Broken Fang Case,Gold,413.5,BS,BUFF,,False,,,,,,413.5,,
★ Driver Gloves | Queen Jaguar,Operation Broken Fang Case,Gold,4299.0,FN,YOUPIN,,False,,,,,,4299.0,,
★ Driver Gloves | Queen Jaguar,Operation Broken Fang Case,Gold,423.0,FT,YOUPIN,,False,,,,,,423.0,,
★ Driver Gloves | Queen Jaguar,Operation Broken Fang Case,Gold,890.0,MW,C5,,False,,,,,,890.0,,
★ Driver Gloves | Queen Jaguar,Operation Broken Fang Case,Gold,422.0,WW,BUFF,,False,,,,,,422.0,,
★ Driver Gloves | Racing Green,Clutch Case,Gold,309.0,BS,BUFF,,False,,,,,,309.0,,
★ Driver Gloves | Racing Green,Clutch Case,Gold,2700.0,FN,YOUPIN,,False,,,,,,2700.0,,
★ Driver Gloves | Racing Green,Revolution Case,Gold,300.0,FT,BUFF,,False,,,,,,300.0,,
★ Driver Gloves | Racing Green,Revolution Case,Gold,490.0,MW,C5,,False,,,,,,490.0,,
★ Driver Gloves | Racing Green,Clutch Case,Gold,300.0,WW,BUFF,,False,,,,,,300.0,,
★ Driver Gloves | Rezan the Red,Operation Broken Fang Case,Gold,488.0,BS,YOUPIN,,False,,,,,,488.0,,
★ Driver Gloves | Rezan the Red,Operation Broken Fang Case,Gold,6000.0,FN,YOUPIN,,False,,,,,,6000.0,,
★ Driver Gloves | Rezan the Red,Operation Broken Fang Case,Gold,580.0,FT,YOUPIN,,False,,,,,,580.0,,
★ Driver Gloves | Rezan the Red,Operation Broken Fang Case,Gold,1270.0,MW,YOUPIN,,False,,,,,,1270.0,,
★ Driver Gloves | Rezan the Red,Operation Broken Fang Case,Gold,579.5,WW,YOUPIN,,False,,,,,,579.5,,
★ Driver Gloves | Snow Leopard,Operation Broken Fang Case,Gold,1799.0,BS,YOUPIN,,False,,,,,,1799.0,,
★ Driver Gloves | Snow Leopard,Operation Broken Fang Case,Gold,17000.0,FN,BUFF,,False,,,,,,17000.0,,
★ Driver Gloves | Snow Leopard,Operation Broken Fang Case,Gold,2265.0,FT,YOUPIN,,False,,,,,,2265.0,,
★ Driver Gloves | Snow Leopard,Recoil Case,Gold,4850.0,MW,YOUPIN,,False,,,,,,4850.0,,
★ Driver Gloves | Snow Leopard,Operation Broken Fang Case,Gold,1979.5,WW,C5,,False,,,,,,1979.5,,
★ Falchion Knife | Autotronic,Dreams & Nightmares Case,Gold,726.5,BS,BUFF,,False,,,,,,726.5,,
★ Falchion Knife | Autotronic,Dreams & Nightmares Case,Gold,1219.5,FN,YOUPIN,,False,,,,,,1219.5,,
★ Falchion Knife | Autotronic,Dreams & Nightmares Case,Gold,710.0,FT,BUFF,,False,,,,,,710.0,,
★ Falchion Knife | Autotronic,Operation Riptide Case,Gold,835.0,MW,YOUPIN,,False,,,,,,835.0,,
★ Falchion Knife | Autotronic,Dreams & Nightmares Case,Gold,705.5,WW,YOUPIN,,False,,,,,,705.5,,
★ Falchion Knife | Black Laminate,Dreams & Nightmares Case,Gold,470.0,BS,BUFF,,False,,,,,,470.0,,
★ Falchion Knife | Black Laminate,Dreams & Nightmares Case,Gold,845.0,FN,YOUPIN,,False,,,,,,845.0,,
★ Falchion Knife | Black Laminate,Operation Riptide Case,Gold,469.0,FT,YOUPIN,,False,,,,,,469.0,,
★ Falchion Knife | Black Laminate,Operation Riptide Case,Gold,523.5,MW,YOUPIN,,False,,,,,,523.5,,
★ Falchion Knife | Black Laminate,Operation Riptide Case,Gold,477.0,WW,YOUPIN,,False,,,,,,477.0,,
★ Falchion Knife | Bright Water,Dreams & Nightmares Case,Gold,626.2,BS,C5,,False,,,,,,626.2,,
★ Falchion Knife | Bright Water,Operation Riptide Case,Gold,616.0,FN,YOUPIN,,False,,,,,,616.0,,
★ Falchion Knife | Bright Water,Dreams & Nightmares Case,Gold,494.9,FT,C5,,False,,,,,,494.9,,
★ Falchion Knife | Bright Water,Dreams & Nightmares Case,Gold,535.5,MW,YOUPIN,,False,,,,,,535.5,,
★ Falchion Knife | Bright Water,Dreams & Nightmares Case,Gold,499.0,WW,YOUPIN,,False,,,,,,499.0,,
★ Falchion Knife | Doppler,Spectrum 2 Case,Gold,2086.5,FN,YOUPIN,,False,,,,,,2086.5,,
★ Falchion Knife | Doppler,Spectrum 2 Case,Gold,3099.0,MW,YOUPIN,,False,,,,,,3099.0,,
★ Falchion Knife | Freehand,Dreams & Nightmares Case,Gold,590.0,BS,BUFF,,False,,,,,,590.0,,
★ Falchion Knife | Freehand,Operation Riptide Case,Gold,709.0,FN,YOUPIN,,False,,,,,,709.0,,
★ Falchion Knife | Freehand,Operation Riptide Case,Gold,580.0,FT,YOUPIN,,False,,,,,,580.0,,
★ Falchion Knife | Freehand,Operation Riptide Case,Gold,611.11,MW,BUFF,,False,,,,,,611.11,,
★ Falchion Knife | Freehand,Dreams & Nightmares Case,Gold,599.0,WW,BUFF,,False,,,,,,599.0,,
★ Falchion Knife | Gamma Doppler,Dreams & Nightmares Case,Gold,1695.5,FN,YOUPIN,,False,,,,,,1695.5,,
★ Falchion Knife | Gamma Doppler,Dreams & Nightmares Case,Gold,1966.0,MW,BUFF,,False,,,,,,1966.0,,
★ Falchion Knife | Lore,Dreams & Nightmares Case,Gold,720.0,BS,BUFF,,False,,,,,,720.0,,
★ Falchion Knife | Lore,Dreams & Nightmares Case,Gold,1149.0,FN,YOUPIN,,False,,,,,,1149.0,,
★ Falchion Knife | Lore,Dreams & Nightmares Case,Gold,700.0,FT,BUFF,,False,,,,,,700.0,,
★ Falchion Knife | Lore,Dreams & Nightmares Case,Gold,856.5,MW,YOUPIN,,False,,,,,,856.5,,
★ Falchion Knife | Lore,Dreams & Nightmares Case,Gold,795.0,WW,YOUPIN,,False,,,,,,795.0,,
★ Falchion Knife | Slaughter,Falchion Case,Gold,1800.0,FN,BUFF,,False,,,,,,1800.0,,
★ Falchion Knife | Slaughter,Falchion Case,Gold,1550.0,FT,YOUPIN,,False,,,,,,1550.0,,
★ Falchion Knife | Slaughter,Falchion Case,Gold,1500.0,MW,BUFF,,False,,,,,,1500.0,,
★ Falchion Knife | Stained,Falchion Case,Gold,622.7,BS,C5,,False,,,,,,622.7,,
★ Falchion Knife | Stained,Falchion Case,Gold,1098.5,FN,BUFF,,False,,,,,,1098.5,,
★ Falchion Knife | Stained,Falchion Case,Gold,605.5,FT,YOUPIN,,False,,,,,,605.5,,
★ Falchion Knife | Stained,Falchion Case,Gold,685.0,MW,YOUPIN,,False,,,,,,685.0,,
★ Falchion Knife | Stained,Falchion Case,Gold,640.0,WW,BUFF,,False,,,,,,640.0,,
★ Falchion Knife | Urban Masked,Falchion Case,Gold,589.26,BS,YOUPIN,,False,,,,,,589.26,,
★ Falchion Knife | Urban Masked,Falchion Case,Gold,1200.0,FN,YOUPIN,,False,,,,,,1200.0,,
★ Falchion Knife | Urban Masked,Falchion Case,Gold,496.5,FT,YOUPIN,,False,,,,,,496.5,,
★ Falchion Knife | Urban Masked,Falchion Case,Gold,700.0,MW,BUFF,,False,,,,,,700.0,,
★ Falchion Knife | Urban Masked,Falchion Case,Gold,652.5,WW,YOUPIN,,False,,,,,,652.5,,
★ Flip Knife | Autotronic,Gamma 2 Case,Gold,1125.0,BS,C5,,False,,,,,,1125.0,,
★ Flip Knife | Autotronic,Gamma 2 Case,Gold,2397.5,FN,YOUPIN,,False,,,,,,2397.5,,
★ Flip Knife | Autotronic,Gamma 2 Case,Gold,1229.0,FT,BUFF,,False,,,,,,1229.0,,
★ Flip Knife | Autotronic,Gamma 2 Case,Gold,1476.5,MW,YOUPIN,,False,,,,,,1476.5,,
★ Flip Knife | Autotronic,Gamma 2 Case,Gold,1191.72,WW,YOUPIN,,False,,,,,,1191.72,,
★ Flip Knife | Black Laminate,Gamma 2 Case,Gold,800.0,BS,BUFF,,False,,,,,,800.0,,
★ Flip Knife | Black Laminate,Gamma 2 Case,Gold,1385.0,FN,YOUPIN,,False,,,,,,1385.0,,
★ Flip Knife | Black Laminate,Gamma 2 Case,Gold,849.5,FT,BUFF,,False,,,,,,849.5,,
★ Flip Knife | Black Laminate,Gamma 2 Case,Gold,915.0,MW,BUFF,,False,,,,,,915.0,,
★ Flip Knife | Black Laminate,Gamma 2 Case,Gold,799.0,WW,BUFF,,False,,,,,,799.0,,
★ Flip Knife | Blue Steel,CSGO Weapon Case,Gold,1045.0,BS,C5,,False,,,,,,1045.0,,
★ Flip Knife | Blue Steel,CSGO Weapon Case,Gold,1985.0,FN,C5,,False,,,,,,1985.0,,
